0.959165096283,0.981968045235,0.0201930962503,0.00463678501546,0.0201930962503,2.77802467346,93.8047180176,1023.12042236,0.00540841510519,0.0332909487188,0.00080171279842,0.0387676022947,0,11,11,0,0.0368009619415,0.486322939396,0.456919938326,0.000411357614212 ,3.1,3,0.31,0.3
0.576386451721,0.678350508213,0.0507586933672,0.00103092787322,0.0507586933672,3.0756509304,95.9035720825,405.718261719,0.00910877436399,0.110862836242,0.0283438358456,0.166227504611,0,5,11,0,0.0138085437939,0.412257373333,0.451603114605,0.000338150624884 ,3.5,3.3,0.35,0.33
0.977628827095,0.9561855793,0.0433247275651,0.0448453612626,0.0433247275651,2.43617892265,85.0007095337,904.691650391,0.00620162673295,0.0465949326754,0.000554491358344,0.0691094994545,0,11,11,0,0.037756472826,0.491380274296,0.452232033014,0.000481642258819 ,5.7,5.5,0.57,0.55
0.897997379303,1,0,0.010824742727,0,2.50987935066,98.6497497559,691.004272461,0.00485167792067,0.0267132744193,0.000216275802813,0.0374918095767,1,13,13,1,0.0365435741842,0.514192581177,0.418788522482,0.000895459030289 ,4.4,5.3,0.44,0.53
0.97824037075,0.475528091192,0.141845747828,0.00360638834536,0.141845747828,1.46495234966,120.050689697,317.47088623,0.00960030313581,0.100162491202,0.0006355822552,0.123810537159,1,9,1,1,0.0131742861122,0.412635505199,0.44255810976,0.000567838724237 ,5.8,6.4,0.58,0.64
0.831437945366,0.829984545708,0.0833337455988,0.0206079334021,0.0833337455988,3.42479085922,163.654754639,408.166503906,0.0066150338389,0.0583556257188,0.00129854062106,0.0491910353303,1,5,11,0,0.0242057703435,0.415630161762,0.335805863142,0.00247018458322,3.2,4.8,0.32,0.48
0.69155472517,0.991756796837,0.00512817874551,0.182895421982,0.00512817874551,4.68551683426,93.9074020386,891.259643555,0.00344500551,0.0160489883274,0.000375163828721,0.0218936726451,0,11,3,1,0.0419199876487,0.454414695501,0.405025064945,0.00130450644065,4,4.7,0.4,0.47
0.954365968704,0.992272019386,0.00614721141756,0.0479134470224,0.00614721141756,2.34611988068,126.119346619,745.352050781,0.00556388031691,0.0364081673324,0.000318048463669,0.0418393425643,0,1,1,0,0.0471182614565,0.54946231842,0.438758134842,0.000774598971475 ,5.5,5.8,0.55,0.58
0.91984796524,0.996908783913,0.00410669157282,0.0262751150876,0.00410669157282,3.15194535255,86.4003601074,650.155700684,0.00482371030375,0.0272087678313,0.000426692713518,0.0398741960526,1,12,12,1,0.0314208120108,0.419130831957,0.413665086031,0.000751711195335 ,3.2,4,0.32,0.4
0.939740598202,1,0,0.0422462634742,0,2.66314768791,106.662071228,919.854675293,0.00493048597127,0.0287860669196,0.000216812128201,0.0378956720233,1,9,1,0,0.0397155545652,0.510308682919,0.450227200985,0.00058651517611,4.4,6,0.44,0.6
0.92133975029,0.981968045235,0.0241295136511,0.00360638834536,0.0241295136511,2.15061497688,92.6566238403,929.540893555,0.00509096356109,0.0300310198218,0.00090478832135,0.0601664632559,0,5,5,0,0.049362692982,0.566588521004,0.434401482344,0.000504866009578 ,4.8,3.9,0.48,0.39
0.981537818909,0.902061879635,0.0774271562696,0.00103092787322,0.0774271562696,1.82789111137,124.985870361,877.328674316,0.00618881406263,0.0449413955212,0.000610074726865,0.0896171852946,1,12,4,1,0.0429023019969,0.557891726494,0.459951758385,0.00053430342814,5.9,4.3,0.59,0.43
0.935540437698,1,0,0.245876282454,0,4.34381484985,110.907287598,1388.57763672,0.00262343208306,0.00886897370219,0.0000831587,0.017736736685,0,11,11,0,0.0700434446335,0.559593141079,0.462495684624,0.00037258976954,5.4,6.5,0.54,0.65
0.957388997078,1,0,0.00669757835567,0,1.82399988174,103.048454285,755.883056641,0.00509418128058,0.0287142116576,0.000100930461485,0.0361717380583,0,4,4,1,0.0410908423364,0.605630934238,0.427734643221,0.000725200516172 ,6.6,6.3,0.66,0.63
0.949443340302,0.988659799099,0.0152329597622,0.103092782199,0.0152329597622,2.64222407341,97.9399490356,974.266357422,0.00456103403121,0.0252555254847,0.000277162878774,0.0409217774868,0,3,3,0,0.040064483881,0.567954003811,0.455560833216,0.000441387848696 ,4,4.8,0.4,0.48
0.950737535954,1,0,0.0144255533814,0,1.75078737736,95.7734832764,1070.65136719,0.00479936413467,0.025719569996,0.000128703133669,0.0355470068753,1,8,8,1,0.043570484966,0.507932782173,0.443781107664,0.000442960008513 ,5.3,3.9,0.53,0.39
0.968328297138,1,0,0.0010303966701,0,2.07536125183,143.636047363,1749.6463623,0.00541218230501,0.0318703502417,0.000130781438202,0.0347117744386,1,3,13,0,0.0568184778094,0.449271470308,0.478237628937,0.000361509853974 ,7.9,4.7,0.79,0.47
0.932825565338,0.951546370983,0.0507586859167,0.0443298965693,0.0507586859167,3.29551649094,80.2971191406,1106.45825195,0.00445506908,0.0267426129431,0.00158566900063,0.0585775971413,1,11,11,1,0.0567420572042,0.49623170495,0.459551185369,0.000504769501276 ,4.7,3.8,0.47,0.38
0.67663449049,1,0,0.123711340129,0,4.43709468842,70.3706054688,1588.81750488,0.00343889323995,0.0158303417265,0.00019295536913,0.0305167753249,1,7,7,1,0.0638548582792,0.57519608736,0.463626623154,0.000617026176769 ,4.2,3.3,0.42,0.33
0.865877270699,1,0,0.0968572869897,0,4.72309064865,155.727737427,823.096740723,0.00399101618677,0.0207345131785,0.000130367392558,0.024555131793,1,12,12,1,0.0384225286543,0.476829081774,0.395501405001,0.00139772053808,4.8,6.5,0.48,0.65
0.953058719635,0.99742269516,0.00410884199664,0.00154639175162,0.00410884199664,2.09517836571,139.291168213,1300.45349121,0.0053310925141,0.0323221348226,0.000143118202686,0.0342738516629,1,5,5,1,0.0457119345665,0.507461845875,0.474065899849,0.000337103148922 ,6.6,5.3,0.66,0.53
0.493477404118,1,0,0.0303967036307,0,2.42522549629,122.45690155,2177.27514648,0.00375848496333,0.0167916286737,0.00007588215,0.0241820551455,0,5,11,1,0.0822005495429,0.608671367168,0.477034002542,0.000394858943764 ,7.3,5.4,0.73,0.54
0.545333564281,0.993302404881,0.00512810936198,0.142194747925,0.00512810936198,4.58874464035,125.415687561,624.594482422,0.00392753956839,0.0203132033348,0.000316503428621,0.0285421628505,1,9,5,0,0.0314877256751,0.552729845047,0.433752864599,0.000669758941513 ,4.6,4.8,0.46,0.48
0.970600426197,0.979896903038,0.0299862623215,0.00103092787322,0.0299862623215,1.24421179295,112.626907349,892.832458496,0.00537475710735,0.0317781567574,0.000458983064163,0.0428992025554,0,2,8,0,0.0396917276084,0.637836396694,0.466514706612,0.000270153774181 ,4.3,5.1,0.43,0.51
0.966973602772,0.997938156128,0.00308476970531,0.00103092787322,0.00308476970531,1.74376583099,109.207168579,1065.98242188,0.00528626469895,0.0312008336186,0.000136224087328,0.0373005904257,1,9,3,1,0.0397302359343,0.597724318504,0.473752677441,0.000250172714004 ,6.1,5.1,0.61,0.51
0.975123167038,0.9561855793,0.0479880124331,0.000515463936608,0.0479880124331,0.551093101501,112.315620422,1270.69348145,0.0081475796178,0.0698323696852,0.000633325893432,0.0782482102513,0,2,2,0,0.0417530797422,0.522650837898,0.47543913126,0.000217768640141 ,6.7,3.5,0.67,0.35
