0.0	0
2.19843032075e-05	0
4.3968606415e-05	0
6.59529096225e-05	0
8.793721283e-05	0
0.000109921516038	0
0.000131905819245	0
0.000153890122453	0
0.00017587442566	0
0.000197858728868	0
0.000219843032075	0
0.000241827335283	0
0.00026381163849	0
0.000285795941698	0
0.000307780244905	0
0.000329764548113	0
0.00035174885132	0
0.000373733154528	0
0.000395717457735	0
0.000417701760943	0
0.00043968606415	0
0.000461670367358	0
0.000483654670565	0
0.000505638973773	0
0.00052762327698	0
0.000549607580188	0
0.000571591883395	0
0.000593576186603	0
0.00061556048981	0
0.000637544793018	0
0.000659529096225	0
0.000681513399433	0
0.00070349770264	0
0.000725482005848	0
0.000747466309055	0
0.000769450612263	0
0.00079143491547	0
0.000813419218678	0
0.000835403521885	0
0.000857387825093	0
0.0008793721283	0
0.000901356431508	0
0.000923340734715	0
0.000945325037923	0
0.00096730934113	0
0.000989293644338	0
0.00101127794755	0
0.00103326225075	0
0.00105524655396	0
0.00107723085717	0
0.00109921516038	0
0.00112119946358	0
0.00114318376679	0
0.00116516807	0
0.00118715237321	0
0.00120913667641	0
0.00123112097962	0
0.00125310528283	0
0.00127508958604	0
0.00129707388924	0
0.00131905819245	0
0.00134104249566	0
0.00136302679887	0
0.00138501110207	0
0.00140699540528	0
0.00142897970849	0
0.0014509640117	0
0.0014729483149	0
0.00149493261811	0
0.00151691692132	0
0.00153890122453	0
0.00156088552773	0
0.00158286983094	0
0.00160485413415	0
0.00162683843736	0
0.00164882274056	0
0.00167080704377	0
0.00169279134698	0
0.00171477565019	0
0.00173675995339	0
0.0017587442566	0
0.00178072855981	0
0.00180271286302	0
0.00182469716622	0
0.00184668146943	0
0.00186866577264	0
0.00189065007585	0
0.00191263437905	0
0.00193461868226	0
0.00195660298547	0
0.00197858728868	0
0.00200057159188	0
0.00202255589509	0
0.0020445401983	0
0.00206652450151	0
0.00208850880471	0
0.00211049310792	0
0.00213247741113	0
0.00215446171434	0
0.00217644601754	0
0.00219843032075	0
0.00222041462396	0
0.00224239892717	0
0.00226438323037	0
0.00228636753358	0
0.00230835183679	0
0.00233033614	0
0.0023523204432	0
0.00237430474641	0
0.00239628904962	0
0.00241827335283	0
0.00244025765603	0
0.00246224195924	0
0.00248422626245	0
